P.x,P.y,P.z,V.x,V.y,V.z,V.Escalar,veiculo,tempo
-149.0262908935547,34.97949981689453,-0.011155338026583195,-0.004352951887995005,8.021257400512695,7.534026735811494e-07,8.021258581636076,113,10
-149.030517578125,43.02668762207031,-0.011155299842357635,-0.004096891265362501,8.021117210388184,4.386901650832442e-07,8.021118256658715,113,11
-149.03384399414062,49.37001419067383,-0.010983753018081188,-0.002740744035691023,5.017125606536865,2.593994167909841e-06,5.017126355141208,113,12
-149.03724670410156,56.379119873046875,-0.011007556691765785,-0.0036792352329939604,7.4090776443481445,1.1920928955078125e-06,7.409078557874304,113,13
-149.04153442382812,64.25537109375,-0.01135114673525095,-0.00455641420558095,8.250715255737305,1.335144048653092e-07,8.250716513865127,113,14
-149.04588317871094,72.1728515625,-0.01099615078419447,-0.004220087546855211,7.63983154296875,2.8610228852699038e-08,7.639832708513922,113,15
8.044854164123535,-34.28064727783203,0.26060715317726135,0.0,0.0,-0.4899999797344208,0.4899999797344208,114,0
8.01435661315918,-34.45424270629883,-0.007259235251694918,-0.14735691249370575,-1.2696870565414429,-0.002085132524371147,1.2782111050159888,114,1
7.764637470245361,-36.83584976196289,-0.007674388587474823,-0.11382775008678436,-3.5833044052124023,3.1185149964585435e-06,3.585111883486226,114,2
7.641592025756836,-41.97944641113281,-0.007652911823242903,0.052061453461647034,-6.839319705963135,-5.7134628150379285e-05,6.839517851323774,114,3
7.76379919052124,-50.038143157958984,-0.0072419545613229275,0.17820210754871368,-8.046168327331543,7.438659395120339e-07,8.048141446501088,114,4
7.941866874694824,-57.5534553527832,-0.0075925253331661224,0.21194487810134888,-8.684572219848633,-9.822845186135964e-07,8.687158066544027,114,5
8.14075756072998,-65.64567565917969,-0.007337055169045925,0.19895492494106293,-8.035019874572754,3.623962356869015e-07,8.037482656089379,114,6
8.339431762695312,-73.6604995727539,-0.007321033161133528,0.19827869534492493,-8.025943756103516,4.1007993445418833e-07,8.028392592366474,114,7
8.537286758422852,-81.67118072509766,-0.0073200794868171215,0.1981048583984375,-8.026233673095703,1.2779235021298518e-06,8.028678129683493,114,8
8.73508358001709,-89.68151092529297,-0.00732015585526824,0.1981251835823059,-8.026323318481445,7.820129326319147e-07,8.028768249312538,114,9
8.932409286499023,-97.69186401367188,-0.007320117671042681,0.1977820098400116,-8.02634334564209,1.363754222438729e-06,8.028779809258147,114,10
9.128713607788086,-105.705322265625,-0.0065475651063025,0.2018340677022934,-8.005340576171875,-0.008449125103652477,8.007888992681162,114,11
9.306169509887695,-112.75911712646484,-0.007485141512006521,0.16972509026527405,-6.999187469482422,-2.5081633339141263e-06,7.00124502065394,114,12
9.453779220581055,-118.82833862304688,-0.007238292600959539,0.13482776284217834,-5.49222469329834,1.335144048653092e-07,5.4938793768437515,114,13
9.57640552520752,-123.80242156982422,-0.0076096151024103165,0.10976699739694595,-4.459432125091553,-0.0005042266566306353,4.460782882663157,114,14
9.71414852142334,-129.42002868652344,-0.008072108961641788,0.1851867288351059,-7.428995609283447,0.00014495849609375,7.431303378836202,114,15
-149.0479278564453,76.1436996459961,0.2606072425842285,0.0,0.0,-0.4899999797344208,0.4899999797344208,115,0
-149.04808044433594,76.43870544433594,-0.012525806203484535,-0.0010407328372821212,2.0064423084259033,-0.0022351646330207586,2.0064438233170754,115,1
-149.0498809814453,79.94874572753906,-0.010378246195614338,-0.002612109063193202,5.017580986022949,1.2683867680607364e-06,5.0175816659437045,115,2
-149.05381774902344,86.77436065673828,-0.00819818489253521,-0.00464665237814188,8.011432647705078,0.0001024913799483329,8.011433995895967,115,3
-149.05783081054688,94.69224548339844,-0.007593517191708088,-0.004876396153122187,7.91041374206543,-2.2220610844669864e-06,7.910415245099461,115,4
-149.0624237060547,102.64393615722656,-0.007660960778594017,-0.0040263584814965725,7.933595180511475,1.3160705520931515e-06,7.933596202214936,115,5
-148.69772338867188,110.57941436767578,-0.007647037506103516,0.5509304404258728,7.909860134124756,2.7751921152230352e-06,7.929023375650474,115,6
-146.87425231933594,118.26789855957031,-0.007560977712273598,2.963700532913208,7.354034423828125,0.0001252651127288118,7.928766812772995,115,7
-143.1632537841797,125.26911926269531,-0.007631168235093355,4.470809459686279,6.554775238037109,8.473396155750379e-05,7.934306249016647,115,8
-137.9212646484375,131.18634033203125,-0.007562312763184309,6.245427131652832,4.890233516693115,8.316039748024195e-05,7.932196663692201,115,9
-131.04473876953125,135.07431030273438,-0.007554454728960991,7.4993510246276855,2.555234670639038,3.798484613071196e-05,7.922719862147276,115,10
-123.28244018554688,136.53350830078125,-0.0076553914695978165,7.947324275970459,0.19381822645664215,0.0002305889065610245,7.949687333820584,115,11
-115.33600616455078,136.53077697753906,-0.007620067335665226,7.920807361602783,-0.12321943789720535,1.3923644246460753e-06,7.921765730536247,115,12
-108.12123107910156,136.4032745361328,-0.0065520284697413445,6.520044803619385,-0.12905244529247284,-3.2806394756335067e-06,6.5213218579403724,115,13
